CODMES,CODSOLICITUD,TARJETA_RELACIONADA,VEHICULAR_RELACIONADA,HIPOTECARIO_RELACIONADA,FLG_PDH,NUMERO_DE_PAGOS_PDH,SEGMENTOCLIENTE_RECLA_ENC,ZONA_CALLAO,ZONA_CENTRO,ZONA_LA_LIBERTAD,ZONA_LIMA,ZONA_MADRE_DE_DIOS,ZONA_NORTE,ZONA_NO_INFORMADO,ZONA_SUR,ZONA_TACNA,ESTADO_CIVIL_TM,ESTADO_CIVIL_CAS,ESTADO_CIVIL_CBS,ESTADO_CIVIL_CON,ESTADO_CIVIL_NO_INFORMADO,ESTADO_CIVIL_SEP,ESTADO_CIVIL_SOL,ESTADO_CIVIL_VIU,ATRASO_MAXIMO_ULT_24M_TCS_TM,MEDIANA_AHORROS_ULT_6M_TCS_TM,DEUDA_TOTAL_SISTEMA_TCS_TM,CLASIF_SISTEMA_ULT_12M_TM,MONTO_DEUDA_TC_SISTEMA_TCS,INGRESO_DECLARADO_CLIENTE_TCS_TM,EDAD_T_TCS_TM,FLG_DEFAULT_12M
201408,18887,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,5627.22,637.79,0.0,637.79,2292.992508,33.0,0
201408,18888,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,2.0,672.2183333,48636.71,0.0,9519.397500000001,4864.234046,37.0,0
201408,18889,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,8.0,5570.183333,187.58,0.0,0.0,2963.467652759518,24.0,0
201408,18890,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,8.0,1588.246667,7084.07,3.0,0.0,2241.851932,31.0,0
201408,18891,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,18925.7,0.0,0.0,0.0,4664.570633,31.0,0
201408,18892,1,0,0,1,17,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,1412.106667,1587.06,0.0,472.57,1647.570755,22.0,0
201408,18893,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,17584.60849,17579.19,0.0,9519.397500000001,6314.394717,44.0,0
201408,18894,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,8.0,2804.336667,14172.718854229795,4.0,0.0,1916.077026,36.75091186418197,0
201408,18895,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,17395.5892,0.0,0.0,0.0,2485.528843,60.0,0
201408,18896,1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,613.6583333,7161.77,0.0,7161.77,1800.983422,31.0,1
201408,18897,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,1.0,18925.7,33500.0,4.0,0.0,6195.290676,39.0,0
201408,18898,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,4496.755,1.25,0.0,1.25,3773.52134,29.0,0
201408,18899,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,3042.481667,18573.97,0.0,0.0,2514.449057,29.0,0
201408,18900,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,2392.0,15968.4,0.0,0.0,1807.324659,27.0,0
201408,18901,1,0,0,1,10,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,913.8633333,1901.65,0.0,1901.65,1260.029061,31.0,0
201408,18902,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,2.0,8487.936667,14790.45,0.0,0.0,2148.657,30.0,0
201408,18903,1,0,0,1,13,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,1756.888333,0.0,0.0,0.0,1241.442614,31.0,0
201408,18904,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,17023.46798,48636.71,0.0,9519.397500000001,6696.8683588,40.0,0
201408,18905,0,0,0,1,24,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,12213.68713,25014.9,0.0,0.0,3688.325082,42.0,0
201408,18906,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,1006.181667,12812.9,0.0,2812.9,2538.753665,30.0,1
201408,18907,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,8.0,797.3433333,22870.59,1.0,9519.397500000001,2685.164094,28.0,0
201408,18908,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,7.0,7116.545,2200.81,0.0,234.88,2455.731702,34.0,0
201408,18909,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,2318.915,25194.16,0.0,0.0,2724.006141,24.0,0
201408,18910,1,0,0,1,22,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,100.8183333,19408.45,0.0,0.0,1946.076731,32.0,0
201408,18911,1,0,0,1,13,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,3830.693333,3163.5,0.0,163.5,1536.355451,28.0,0
201408,18912,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,7294.038333,14172.718854229795,1.0,0.0,1816.537726,33.0,0
201408,18913,1,0,0,1,5,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,5274.161667,7393.02,0.0,868.8,1922.469813,30.0,0
201408,18914,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,2643.096667,645.84,0.0,645.84,1120.930573,24.0,1
201408,18915,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,2659.078333,7256.27,0.0,2075.26,1795.662197,24.0,0
201408,18916,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,6130.372787,11140.07,0.0,806.16,2544.365886,44.0,0
201408,18917,1,0,0,1,24,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,7980.526667,10657.33,0.0,1997.1,1942.481459,56.0,0
201408,18918,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,1.0,3010.943333,3124.87,0.0,0.0,1879.533505,31.0,0
201408,18919,1,0,0,1,14,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,2602.808333,312.84,1.0,312.84,1747.561404,47.0,0
201408,18920,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,7766.806332,3856.76,0.0,3856.76,2288.021998,47.0,0
201408,18921,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,1699.146667,531.43,0.0,531.43,1314.360031,23.0,0
201408,18922,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,8401.05676,3533.17,0.0,3533.17,2690.321775,60.0,0
201408,18923,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,2488.801667,0.0,0.0,0.0,1338.153585,29.0,0
201408,18924,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,3937.966667,1004.04,0.0,1004.04,1916.923268,36.0,0
201408,18925,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,2.0,3828.39,12587.53,0.0,3740.03,1965.845527,32.0,0
201408,18926,1,0,0,1,24,1,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,2.0,18925.7,4219.61,0.0,4219.61,6696.8683588,53.0,0
201408,18927,1,0,0,1,20,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,976.035,21194.72,0.0,9519.397500000001,2362.044102,37.0,0
201408,18928,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,8699.711667,8380.2,0.0,0.0,3401.844459,25.0,0
201408,18929,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,69.48,14172.718854229795,1.0,0.0,803.9878309,46.0,1
201408,18930,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,6381.419883,7669.99,0.0,7669.99,5529.138088,28.0,0
201408,18931,1,0,0,1,11,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,2567.738333,0.0,0.0,0.0,1329.927733,37.0,0
201408,18932,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,8.0,470.6216667,11188.89,4.0,0.0,1657.841483,35.0,0
201408,18933,1,0,0,1,15,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,2731.218333,14172.718854229795,1.0,0.0,1792.814614,30.0,0
201408,18934,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,2.0,344.7466667,1767.67,4.0,1767.67,1625.62977,27.0,1
201408,18935,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,4332.475,1180.5,4.0,1180.5,1990.960728,24.0,1
201408,18936,1,0,0,1,24,0,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,6248.333333,196.28,0.0,196.28,1864.568442,30.0,0
201408,18937,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,122.115,1390.44,0.0,0.0,1152.487886,57.0,0
201408,18938,0,0,0,1,22,0,0,0,1,0,0,0,0,0,0,SEP,0,0,0,0,1,0,0,8.0,5846.223333,857.92,3.0,857.92,1924.219951,60.0,0
201408,18939,1,0,1,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,18925.7,48636.71,0.0,9519.397500000001,6696.8683588,35.0,0
201408,18940,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,3281.226953,48636.71,0.0,4800.49,6696.8683588,39.0,0
201408,18941,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,8117.856667,22949.2,0.0,0.0,3451.611496,29.0,0
201408,18942,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,10873.33253,9417.81,0.0,5547.54,3678.901065,37.0,0
201408,18943,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,50.75166667,5026.21,0.0,0.0,1499.956397,43.0,0
201408,18944,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,18925.7,6572.49,4.0,6572.49,6696.8683588,29.0,0
201408,18945,1,0,0,1,24,1,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,8.0,9263.778333,40268.81,1.0,9519.397500000001,5026.038247,36.0,0
201408,18946,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,18925.7,14172.718854229795,1.0,0.0,6485.688353,40.0,0
201408,18947,1,0,0,1,24,0,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,3.0,814.4816667,3978.29,0.0,3978.29,1551.970526,43.0,0
201408,18948,1,0,0,1,24,0,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,8.0,4716.833333,403.45,0.0,403.45,2963.490467,36.75091186418197,0
201408,18949,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,2.0,278.5325,21701.7,0.0,5858.51,2401.65846,31.0,0
201408,18950,1,0,0,1,11,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,2.0,446.6416667,28356.84,1.0,9519.397500000001,2300.973239,35.0,0
201408,18951,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,11040.47028,10103.64,0.0,3304.5,2723.835892,59.0,0
201408,18952,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,8.0,2620.991667,852.03,0.0,0.0,1462.484815,44.0,0
201408,18953,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,1006.594072,0.0,0.0,0.0,1995.906878,46.0,0
201408,18954,1,0,0,1,7,0,0,0,0,0,0,0,0,1,0,CBS,0,1,0,0,0,0,0,8.0,1067.568807,400.0,0.0,0.0,3028.551497,39.0,0
201408,18955,1,0,0,1,5,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,3705.338333,14172.718854229795,1.0,0.0,1184.801168,25.0,0
201408,18956,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,2377.802007,129.21,1.0,129.21,1450.302502,60.0,0
201408,18957,0,0,0,1,18,0,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,8.0,1489.935,0.0,0.0,0.0,1175.73837,26.0,0
201408,18958,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,18925.7,39412.05,0.0,0.0,5122.142249,59.0,0
201408,18959,1,0,0,1,24,0,1,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,6877.545313,14172.718854229795,1.0,0.0,1321.374928,29.0,0
201408,18960,0,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,4501.328333,1606.41,2.0,1606.41,2325.235448,46.0,0
201408,18961,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,18925.7,16458.35,0.0,4834.16,4018.74194,60.0,0
201408,18962,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,8.0,13024.285,42522.25,0.0,5840.38,4889.585933,52.0,0
201408,18963,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,1504.401667,26601.61,0.0,9519.397500000001,5635.99446,36.0,0
201408,18964,0,0,0,1,23,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,1809.64,4155.78,0.0,0.0,1723.369205,30.0,1
201408,18965,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,8.0,7862.664897,25283.83,0.0,32.47,2390.779705,29.0,0
201408,18966,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,8.0,3445.676667,0.0,0.0,0.0,1666.204337,31.0,0
201408,18967,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,8.0,7277.208333,44.8,0.0,44.8,1938.043897,32.0,0
201408,18968,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,2555.618333,15879.25,1.0,5303.09,2766.820065,35.0,0
201408,18969,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,4.0,518.1683333,9301.61,0.0,7075.87,2255.983447,52.0,0
201408,18970,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2771.76,14172.718854229795,1.0,0.0,1488.498272,31.0,0
201408,18971,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,9866.639852,11352.66,0.0,2128.34,2310.072511,37.0,0
201408,18972,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,83.23333333,4806.8,0.0,4806.8,1885.755691,29.0,0
201408,18973,1,0,0,1,13,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,3000.03795,15692.8,2.0,0.0,2413.331381,52.0,0
201408,18974,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,168.811565,48636.71,0.0,0.0,2176.49364,27.0,0
201408,18975,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2738.666667,1186.94,0.0,1186.94,1307.08398,23.0,0
201408,18976,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1489.903333,10736.95,0.0,0.0,2477.576934,31.0,0
201408,18977,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4139.448333,259.97,3.0,259.97,2259.865397,32.0,0
201408,18978,1,0,0,1,20,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4603.288333,1660.28,0.0,1660.28,1848.319548,25.0,0
201408,18979,1,0,0,1,14,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,3177.995,2749.7,0.0,0.0,1392.819325,60.0,0
201408,18980,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,0.0,0.0,0.0,4013.054018,33.0,0
201408,18981,1,0,0,1,24,0,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,4.0,1656.155,0.0,0.0,0.0,2510.978851,36.75091186418197,0
201408,18982,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4054.343333,1115.0,1.0,515.0,1893.683297,35.0,0
201408,18983,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3686.105,3951.78,0.0,0.0,1347.783503,43.0,0
201408,18984,1,0,0,1,24,1,0,0,0,0,0,1,0,0,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,46371.37,0.0,9519.397500000001,6322.72544,35.0,0
201408,18985,0,0,0,1,24,1,0,0,1,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,10726.22833,45723.18,0.0,490.95,6696.8683588,57.0,0
201408,18986,1,0,0,1,24,0,1,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4130.958333,1699.84,3.0,312.61,1471.719511,33.0,0
201408,18987,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,13138.59599,9420.11,0.0,3727.48,3926.276113,48.0,0
201408,18988,0,0,0,1,24,1,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,0.0,0.0,0.0,2953.814117,36.0,0
201408,18989,0,0,0,1,10,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,6042.413728,14172.718854229795,0.0,0.0,1918.105342,40.0,0
201408,18990,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1621.915,2597.39,0.0,2597.39,2545.738747,30.0,0
201408,18991,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,1143.863333,14129.55,1.0,0.0,2477.716853,36.0,0
201408,18992,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4219.555172,0.0,0.0,0.0,1561.104259,29.0,1
201408,18993,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,5697.225,20912.0,0.0,0.0,2249.2583,24.0,0
201408,18994,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,4002.281667,6007.94,0.0,0.0,1418.73111,33.0,0
201408,18995,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4313.85,30271.23,1.0,9519.397500000001,5617.818124,37.0,0
201408,18996,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,8128.75,0.0,1.0,0.0,1619.342993,59.0,0
201408,18997,1,0,0,1,21,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1161.885,1474.45,1.0,1474.45,2963.467652759518,22.0,0
201408,18998,1,0,0,1,15,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2035.338333,818.14,0.0,818.14,1942.198654,23.0,0
201408,18999,1,0,0,1,14,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,1507.27,0.0,0.0,0.0,1436.563687,35.0,0
201408,19000,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,979.4264933,48636.71,0.0,9519.397500000001,5754.001236,31.0,0
201408,19001,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,4039.81,2002.49,1.0,1822.49,1141.780176,23.0,0
201408,19002,1,0,0,1,24,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,48636.71,0.0,9519.397500000001,6696.8683588,39.0,0
201408,19003,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,17155.31667,0.0,0.0,0.0,2149.740305,33.0,0
201408,19004,0,0,0,1,20,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1642.49,924.46,1.0,0.0,1489.193927,29.0,0
201408,19005,1,0,0,1,24,0,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,48636.71,2.0,9519.397500000001,6696.8683588,54.0,0
201408,19006,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,11215.11331,21726.5,1.0,9519.397500000001,3224.573506,50.0,0
201408,19007,1,0,0,1,24,1,0,0,1,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1425.713333,30181.96,0.0,9519.397500000001,5241.690522,31.0,0
201408,19008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2479.84,6835.5,0.0,113.03,1774.984806,25.0,0
201408,19009,1,0,0,1,10,1,0,0,0,0,0,0,1,0,0,NO_INFORMADO,0,0,0,1,0,0,0,4.0,2084.978953,3935.79,0.0,3935.79,2963.467652759518,36.75091186418197,0
201408,19010,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,6420.483333,9815.97,1.0,6947.91,2363.710762,38.0,0
201408,19011,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,3944.56,1.0,3944.56,3794.048767,38.0,0
201408,19012,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,9063.243333,4966.31,0.0,0.0,1514.339874,32.0,0
201408,19013,1,0,0,1,22,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3227.996667,2728.6,1.0,1294.01,1488.69475,27.0,0
201408,19014,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3419.651667,14172.718854229795,1.0,0.0,2963.467652759518,24.0,0
201408,19015,1,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,6896.863333,1047.63,3.0,1047.63,1472.073915,28.0,0
201408,19016,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,9733.215,2602.15,0.0,2602.15,2002.532403,30.0,0
201408,19017,1,0,0,1,23,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,10363.4362,28730.96,1.0,138.45,4600.54058,24.0,0
201408,19018,1,0,0,1,21,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1808.753333,0.0,0.0,0.0,1193.252384,45.0,0
201408,19019,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1119.236667,18151.84,0.0,9519.397500000001,1621.27855,24.0,0
201408,19020,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,CON,0,0,1,0,0,0,0,4.0,4106.961667,3567.74,0.0,3227.74,1084.931246,31.0,0
201408,19021,1,0,0,1,24,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1620.431667,18541.54,0.0,2518.76,2358.329998,52.0,0
201408,19022,1,0,0,1,13,1,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,18925.7,28358.18,0.0,876.71,5945.528835,32.0,0
201408,19023,0,0,0,1,13,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,2521.881667,1882.68,0.0,1882.68,1880.366791,33.0,0
201408,19024,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,CON,0,0,1,0,0,0,0,4.0,341.8425,2292.71,1.0,2292.71,1116.014613,26.0,0
201408,19025,1,0,0,1,22,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,7825.796667,14210.0,0.0,0.0,4374.443086,28.0,0
201408,19026,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,4269.653183,48636.71,1.0,9519.397500000001,6696.8683588,37.0,0
201408,19027,1,0,0,1,24,0,1,0,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,7813.235732,4839.68,4.0,2500.0,1696.113832,36.0,1
201408,19028,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,CAS,1,0,0,0,0,0,0,4.0,2028.689963,10330.71,1.0,8742.18,5147.722532,39.0,0
201408,19029,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,6788.586667,360.0,0.0,0.0,2160.183374,42.0,1
201408,19030,1,0,0,1,15,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,12275.47049,12185.24,0.0,9519.397500000001,4626.845734,38.0,0
201408,19031,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SOL,0,0,0,0,0,1,0,4.0,783.86,4093.07,3.0,3017.06,1905.157624,39.0,0
201408,19032,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,784.7533333,8173.75,0.0,3481.84,2384.708285,40.0,0
201408,19033,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,CAS,1,0,0,0,0,0,0,4.0,18925.7,48636.71,0.0,0.0,6696.8683588,59.0,0
201408,19034,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,3318.943333,546.92,0.0,0.0,1179.86779,28.0,0
201408,19035,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,SOL,0,0,0,0,0,1,0,4.0,1092.566667,27510.45,1.0,0.0,2260.786865,31.0,0
