CODMES;CODSOLICITUD;SEGMENTOCLIENTE;TARJETA_RELACIONADA;VEHICULAR_RELACIONADA;HIPOTECARIO_RELACIONADA;ATRASO_MAXIMO_ULT_24M;MESES_AHORROS_ULT_6M;MEDIANA_AHORROS_ULT_6M;DEUDA_TOTAL_SISTEMA;CLASIF_SISTEMA_ULT_12M;FLG_PDH;NUMERO_DE_PAGOS_PDH;MONTO_DEUDA_TC_SISTEMA;INGRESO_DECLARADO_CLIENTE;ZONA_DEL_DESEMBOLSO;ESTADO_CIVIL;EDAD_T;LINEA_DE_TC_SISTEMA;FLG_DEFAULT_12M
201502;26850;CLIENTES ORO;0;0;0;4;2;5163.830368;350.94;0;1;24;350.94;1197.255941;LIMA_SUR;SOL;45;;0
201502;26851;CLIENTES ORO;1;0;0;4;6;3240.16;27953.59;0;1;19;3207.56;2669.447094;LIMA_ESTE;SOL;23;;1
201502;26852;CLIENTES ORO;1;0;0;4;5;1367.216667;0;0;1;15;0;1396.064747;JUNIN;SOL;32;;0
201502;26853;CLIENTES ORO;1;0;0;2;1;644.56;;;1;20;0;1379.651993;UCAYALI;SOL;38;;0
201502;26854;CLIENTES ORO;1;0;0;2;6;17861.77833;1073.28;0;0;1;1073.28;4575.298745;LIMA_NORTE;SOL;30;;0
201502;26855;CLIENTES ORO;1;0;0;2;5;780.0683333;14480.49;0;1;24;2983.98;1709.581239;LA_LIBERTAD;SOL;35;;0
201502;26856;CLIENTES ORO;1;0;0;2;2;9340.7;7234.6;3;1;24;2234.6;2573.48252;LA_LIBERTAD;SOL;31;;1
201502;26857;CLIENTES ORO;1;0;0;15;;5559.630003;6675.63;1;1;24;6675.63;1827.217227;LIMA_SUR;CAS;36;;0
201502;26858;CLIENTES ORO;0;0;0;2;6;1933.298333;1583.99;0;1;24;1583.99;2169.659443;LIMA_CENTRO;CAS;43;;0
201502;26859;CLIENTES ORO;1;0;0;2;6;2222.91;207.38;0;1;16;207.38;1671.588166;LIMA_SUR;CON;51;;0
201502;26860;CLIENTES ORO;0;0;0;2;6;3950.088333;11295.52;0;1;24;2905.49;3700.092696;LIMA_SUR;CBS;38;;0
201502;26861;CLIENTES ORO;0;0;0;2;6;12436.37167;3389.92;0;1;24;0;2228.169858;LIMA_ESTE;SOL;39;;0
201502;26862;CLIENTES PLATINUM SEGM 2;1;0;0;1;6;19636.47167;12391.25;0;1;24;4379.82;5482.341148;LIMA_NORTE;SOL;32;;0
201502;26863;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;4145.249768;174415.07;0;1;24;4926.35;9890.129906;LIMA_MODERNA;SOL;35;;0
201502;26864;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;24065.56433;14333.36;0;1;24;14333.36;11069.63406;LIMA_MODERNA;SOL;33;;0
201502;26865;CLIENTES PLATINUM SEGM 2;0;0;0;2;6;19656.19667;;0;1;24;0;2961.758116;LIMA_SUR;CAS;34;;0
201502;26867;CLIENTES ORO;1;0;0;0;6;1813.533333;6243.12;0;1;23;6243.12;2140.288405;CAJAMARCA;SOL;29;;1
201502;26868;CLIENTES PLATINUM SEGM 2;1;1;0;2;6;4968.486667;62017.05;0;1;24;47842.51;8493.795086;LIMA_CENTRO;CBS;54;;0
201502;26869;CLIENTES PLATINUM SEGM 2;0;0;0;2;6;2679.046667;19461.39;0;1;24;0;5544.682888;LIMA_NORTE;CAS;38;;0
201502;26870;CLIENTES ORO;0;0;0;2;6;448.8700233;10731.58;0;1;24;0;1811.320007;AREQUIPA;SOL;41;;0
201502;26871;CLIENTES ORO;0;0;0;1;6;288.5175967;14935.46;4;1;24;0;2141.342231;LIMA_PROV;CAS;30;;0
201502;26872;CLIENTES ORO;0;0;0;2;6;10004.36646;91.54;1;1;24;91.54;2508.456273;CALLAO;SOL;27;;0
201502;26873;CLIENTES ORO;1;0;0;2;6;347.46467;4154.45;0;1;24;0;1119.911609;LAMBAYEQUE;VIU;54;;0
201502;26874;CLIENTES PLATINUM SEGM 2;1;0;0;62;6;8260.49926;2053.25;3;1;8;2053.25;2543.318944;ANCASH;CBS;33;;1
201502;26875;CLIENTES ORO;1;0;0;2;6;3342.203333;8826.19;1;1;20;8826.19;1929.510003;LA_LIBERTAD;SOL;26;;0
201502;26876;CLIENTES PLATINUM SEGM 2;1;0;1;22;6;2772.206667;101577.76;1;1;24;4227.46;5694.831904;LIMA_MODERNA;SOL;36;;0
201502;26877;CLIENTES ORO;1;0;0;2;6;4012.323333;2953.73;0;1;20;2953.73;2111.6951;LIMA_NORTE;SOL;32;;0
201502;26878;CLIENTES ORO;0;0;0;2;1;1541.941667;;3;1;24;0;1314.071343;ICA;CAS;53;;0
201502;26879;CLIENTES SIGNATURE;0;0;0;2;4;2401.881667;;;1;24;0;1095.743972;LIMA_SUR;CON;31;;0
201502;26880;CLIENTES PLATINUM SEGM 2;1;1;1;2;6;24065.56433;349956.28;2;1;24;13478.54;19660.17321;LIMA_MODERNA;CAS;38;;0
201502;26881;CLIENTES ORO;1;0;0;2;6;5572.936667;23017.58;0;1;24;9999;1994.739635;PUNO;SOL;28;;0
201502;26882;CLIENTES ORO;1;0;0;2;2;733.4333333;0;0;1;16;0;1155.284414;ANCASH;SOL;38;;0
201502;26883;CLIENTES ORO;1;0;0;2;5;5303.978333;10436.79;0;0;1;10436.79;3509.6406;SAN_MARTIN;CAS;34;;0
201502;26884;CLIENTES ORO;1;0;0;2;4;418.8833333;6103.15;1;1;24;1399.75;1200.46264;LA_LIBERTAD;SOL;29;;0
201502;26885;CLIENTES ORO;0;0;0;2;6;1454.316667;29827.03;0;1;13;29827.03;2933.842789;ANCASH;SOL;30;;1
201502;26886;CLIENTES ORO;1;0;0;4;6;4404.438333;20035.66;1;1;24;0;3487.857881;AREQUIPA;VIU;60;;0
201502;26887;CLIENTES ORO;1;0;0;4;6;6716.02493;1933.56;0;1;24;1933.56;2267.97426;CALLAO;SOL;26;;0
201502;26888;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;24065.56433;0;0;0;1;0;11764.25134;LIMA_MODERNA;SEP;50;;0
201502;26889;CLIENTES ORO;0;0;0;4;3;1443.535;;;0;0;0;1179.282174;AREQUIPA;SOL;40;;1
201502;26890;CLIENTES ORO;0;0;0;4;6;865.275;0;0;1;2;0;2086.494525;AREQUIPA;SOL;38;;0
201502;26891;CLIENTES ORO;0;0;0;4;6;5532.35;;;0;0;0;;AREQUIPA;SOL;53;;0
201502;26892;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;10476.82167;18001.59;0;1;24;3044.87;8272.22878;TACNA;CAS;44;;0
201502;26893;CLIENTES ORO;0;0;0;4;4;8781.961667;18734.68;1;1;24;2601.25;2529.536609;LIMA_SUR;SOL;33;;0
201502;26894;CLIENTES ORO;1;0;0;4;5;4103.185;0;0;1;24;0;1541.516514;;;;;0
201502;26895;CLIENTES ORO;1;0;0;4;2;1109.41601;6582.39;2;1;24;5444.41;993.1764844;LIMA_CENTRO;CAS;63;;0
201502;26896;CLIENTES ORO;0;0;0;4;2;1808.693333;;;1;19;0;1382.567484;LIMA_PROV;SOL;44;;1
201502;26897;CLIENTES ORO;1;0;0;4;6;329.4533333;;;1;24;0;1762.924098;LIMA_SUR;CAS;32;;0
201502;26898;CLIENTES PLATINUM SEGM 2;1;0;0;4;5;3117.836128;155625.87;0;0;1;3277.21;9006.257152;LIMA_MODERNA;SOL;38;;0
201502;26899;CLIENTES PLATINUM SEGM 2;0;0;0;4;6;24065.56433;2577.66;0;1;24;2577.66;5108.897562;AREQUIPA;CAS;69;;0
201502;26900;CLIENTES ORO;1;0;0;4;6;752.8033333;4198.33;0;1;13;4198.33;2189.250255;LIMA_NORTE;SOL;34;;0
201502;26901;CLIENTES PLATINUM SEGM 2;0;0;0;4;6;8747.463333;;0;0;1;0;4042.647518;LIMA_MODERNA;CAS;50;;0
201502;26902;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;18042.535;28274.53;0;1;24;27254.1;8335.896258;LIMA_NORTE;CAS;67;;0
201502;26903;CLIENTES ORO;1;0;0;4;6;4486.928333;11760.59;0;1;24;330.71;2925.740359;CALLAO;SOL;35;;0
201502;26904;CLIENTES ORO;0;0;0;4;3;132.8616667;6882.65;0;1;24;1804.89;1764.564691;LIMA_SUR;CAS;37;;0
201502;26905;CLIENTES ORO;0;0;0;4;6;3877.163333;35651.77;0;1;24;27462.2;3627.048016;MOQUEGUA;CAS;66;;0
201502;26906;CLIENTES ORO;1;0;0;4;6;1028.598333;5200.65;0;1;14;5200.65;2905.712311;LIMA_MODERNA;SOL;32;;0
201502;26907;CLIENTES PLATINUM SEGM 2;0;0;0;4;6;24065.56433;78138.07;0;1;24;0;6708.937626;ANCASH;SOL;29;;0
201502;26908;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;7149.776667;22653.09;0;1;7;917.82;4211.315319;ICA;SOL;27;;0
201502;26909;CLIENTES ORO;1;0;0;4;6;701.3;2819.84;0;1;24;0;1792.749396;LIMA_ESTE;SOL;29;;0
201502;26910;CLIENTES ORO;1;0;0;4;6;1593.818333;500;0;1;6;500;1942.900908;SAN_MARTIN;SOL;26;;0
201502;26911;CLIENTES ORO;0;0;0;4;6;15721.89333;0;0;0;1;0;2227.491223;LIMA_CENTRO;CBS;46;;0
201502;26912;CLIENTES ORO;1;0;0;4;6;1216.441667;3356.83;0;0;1;1920.34;2251.758538;LIMA_CENTRO;SOL;25;;0
201502;26914;CLIENTES ORO;1;0;0;4;6;1888.348333;0;0;1;18;0;1591.978798;LIMA_ESTE;SOL;25;;1
201502;26915;CLIENTES ORO;0;0;0;4;6;8427.901667;13684.88;0;1;24;0;2367.372615;CUZCO;SOL;24;;0
201502;26916;CLIENTES ORO;0;0;0;4;6;12851.44667;432.27;0;1;24;432.27;2691.266099;CAJAMARCA;SOL;34;;0
201502;26917;CLIENTES ORO;0;0;0;4;6;4288.578333;;0;1;22;0;1622.169858;LIMA_SUR;SOL;25;;0
201502;26918;CLIENTES PLATINUM SEGM 2;1;0;0;4;5;3032.749898;0;0;1;24;0;2060.133899;TACNA;CAS;38;;0
201502;26919;CLIENTES ORO;1;0;0;4;6;516.5816667;19574.95;0;1;11;19160.73;2170.712687;LIMA_SUR;SOL;35;;0
201502;26920;CLIENTES PLATINUM SEGM 2;1;0;0;4;1;24065.56433;21128.87;0;0;1;0;4941.564449;AREQUIPA;SOL;33;;0
201502;26921;CLIENTES ORO;0;0;0;4;3;8042.568795;2329.24;0;1;24;0;1742.977878;LIMA_ESTE;SOL;29;;0
201502;26922;CLIENTES ORO;1;0;0;4;6;3574.996667;0;0;1;24;0;1275.158301;AREQUIPA;SOL;21;;0
201502;26923;CLIENTES ORO;0;0;0;4;6;5519.131667;;;1;7;0;2716.274568;LIMA_MODERNA;SOL;26;;1
201502;26924;CLIENTES ORO;1;0;0;4;6;2617.548333;7778.57;0;1;24;502.06;1916.274528;LIMA_NORTE;SOL;26;;0
201502;26925;CLIENTES ORO;0;0;0;4;4;1984.396667;949.09;4;1;24;949.09;1583.554033;LAMBAYEQUE;SOL;26;;0
201502;26926;CLIENTES ORO;1;0;0;4;6;1994.841667;8505.75;0;1;24;3783.47;2682.192997;LIMA_NORTE;SOL;23;;0
201502;26927;CLIENTES ORO;0;0;0;4;4;6567.468333;807.54;0;1;24;640.88;2106.019651;LIMA_NORTE;CAS;42;;0
201502;26928;CLIENTES ORO;1;0;0;4;3;1476.28208;400;1;1;21;400;1535.363458;LIMA_MODERNA;SOL;22;;1
201502;26929;CLIENTES ORO;0;0;0;4;6;8447.73;499.29;0;1;12;499.29;3194.489792;LIMA_CENTRO;SOL;35;;0
201502;26930;CLIENTES ORO;1;0;0;4;4;6701.595;;0;1;24;0;1439.173036;LIMA_NORTE;SOL;34;;0
201502;26931;CLIENTES ORO;0;0;0;4;6;8814.485302;1341.91;0;1;24;0;1857.589071;LIMA_ESTE;CAS;56;;0
201502;26932;CLIENTES ORO;0;0;0;4;6;551.9016667;10684.55;1;1;24;6592.81;2430.40077;LIMA_SUR;CAS;50;;0
201502;26933;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;4402.932817;54.36;0;0;1;54.36;6850.583799;LIMA_MODERNA;SOL;29;;0
201502;26934;CLIENTES ORO;0;0;0;4;2;4494.160062;64.31;0;1;24;64.31;2080.750437;CALLAO;CAS;61;;0
201502;26935;CLIENTES PLATINUM SEGM 2;0;0;0;4;6;24065.56433;16970.8;0;1;24;13295.2;8182.176532;LIMA_SUR;SOL;58;;0
201502;26936;CLIENTES ORO;1;0;0;4;2;5360.742553;1465.16;0;1;24;1465.16;1956.593964;LIMA_ESTE;SOL;29;;0
201502;26937;CLIENTES ORO;1;0;0;4;6;11349.23667;4098.45;0;0;1;4098.45;3854.688095;AREQUIPA;CAS;42;;0
201502;26938;CLIENTES ORO;0;0;0;4;6;6651.476667;941.88;1;1;19;941.88;2667.243288;LIMA_NORTE;SOL;30;;0
201502;26939;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;24065.56433;3368.98;0;1;24;1738.47;9108.97733;LA_LIBERTAD;CAS;51;;0
201502;26940;CLIENTES SIGNATURE;1;0;0;4;6;9068.593317;18067.86;0;1;24;5000;3082.514;CERRO_DE_PASCO;SOL;41;;0
201502;26941;CLIENTES ORO;1;0;0;4;5;2495.475;11006.95;1;1;24;590;1844.619704;CALLAO;SOL;26;;0
201502;26942;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;15701.42167;14625.09;0;1;24;0;6242.316495;LA_LIBERTAD;CAS;30;;0
201502;26943;CLIENTES ORO;1;0;0;4;6;12914.29167;1704.36;0;1;24;1704.36;3395.800864;AREQUIPA;SOL;44;;0
201502;26944;CLIENTES ORO;1;0;0;4;6;9766.711667;5869.99;1;1;24;0;2082.280556;LIMA_ESTE;SOL;35;;1
201502;26945;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;12911.24667;828.52;0;0;1;828.52;3286.031314;LIMA_SUR;SOL;34;;0
201502;26946;CLIENTES ORO;0;0;0;4;6;11651.07167;231.66;0;1;24;231.66;2775.139833;LIMA_NORTE;SOL;30;;0
201502;26948;CLIENTES ORO;0;0;0;4;6;188.635;25000;0;1;9;0;2750.270693;;;;;0
201502;26950;CLIENTES ORO;1;0;0;4;6;6106.556667;3744.1;4;1;24;900;2531.518055;CALLAO;SOL;26;;0
201502;26951;CLIENTES ORO;1;0;0;4;4;6445.163333;669.32;0;1;24;0;1563.446449;LIMA_PROV;SOL;25;;0
201502;26952;CLIENTES PLATINUM SEGM 2;0;0;0;4;6;753.0566667;12800.02;0;1;24;1483.19;3755.701513;PIURA;SOL;29;;0
201502;26953;CLIENTES ORO;1;0;0;4;6;649.0983333;19180.03;1;1;23;4180.03;2657.911588;JUNIN;SOL;34;;0
201502;26954;CLIENTES ORO;0;0;0;4;6;8814.485302;;;1;24;0;2341.086356;CALLAO;SOL;30;;0
201502;26955;CLIENTES ORO;0;0;0;4;6;5826.431667;0;4;1;24;0;2021.277303;LIMA_NORTE;SOL;27;;0
201502;26956;CLIENTES ORO;1;0;0;4;3;327.6983333;13282.41;0;0;1;267.55;2339.408386;LIMA_NORTE;CAS;48;;0
201502;26957;CLIENTES PLATINUM SEGM 2;0;0;0;4;5;422.8520267;12560.69;0;1;24;64.45;2005.157024;CAJAMARCA;CAS;54;;0
201502;26958;CLIENTES ORO;0;0;0;4;6;1707.356667;7785.64;1;1;8;3295.92;1912.499453;LIMA_ESTE;SOL;28;;0
201502;26959;CLIENTES ORO;1;0;0;4;6;15672.22459;0;1;1;24;0;2637.059767;LIMA_ESTE;SOL;36;;0
201502;26960;CLIENTES PLATINUM SEGM 2;0;0;0;4;6;21596.30333;23593.7;0;0;1;3872.72;6552.20344;AREQUIPA;SOL;37;;0
201502;26961;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;12923.21833;117364.74;0;0;1;0;9803.949159;LIMA_ESTE;SOL;36;;0
201502;26962;CLIENTES ORO;0;0;0;4;6;24065.56433;36870;0;1;24;0;4830.609881;LIMA_NORTE;SOL;31;;0
201502;26963;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;17413.83738;40353.87;0;0;1;2980.53;10432.39113;LIMA_MODERNA;SOL;27;;0
201502;26964;CLIENTES ORO;1;0;0;4;6;3393.028333;9178.02;0;0;0;985.26;2447.808516;LIMA_ESTE;SOL;22;;0
201502;26965;CLIENTES ORO;0;0;0;4;6;1125.73;127.25;0;1;12;127.25;2055.781839;AREQUIPA;SOL;35;;0
201502;26966;CLIENTES ORO;1;0;0;4;6;1398.011667;929.96;0;1;24;929.96;2418.329461;LIMA_ESTE;SOL;34;;0
201502;26967;CLIENTES ORO;0;0;0;4;6;4325.281667;8615.71;1;1;24;947.97;2582.887765;AREQUIPA;SOL;55;;0
201502;26969;CLIENTES ORO;1;0;0;4;5;13748.90282;1900.28;4;1;24;990.32;2319.66124;ICA;SOL;47;;0
201502;26971;CLIENTES ORO;0;0;0;4;6;5993.401667;;;1;24;0;2103.296614;LIMA_MODERNA;CAS;52;;0
201502;26972;CLIENTES ORO;0;0;0;4;6;15385.28167;0;0;1;22;0;2316.829958;LIMA_NORTE;SOL;24;;0
201502;26973;CLIENTES ORO;0;0;0;4;6;2499.292128;1820.71;0;1;14;229.96;1752.779249;LIMA_NORTE;SOL;30;;0
201502;26974;CLIENTES ORO;1;0;0;4;6;4978.553333;0;0;1;14;0;1972.848844;LIMA_NORTE;SOL;31;;0
201502;26975;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;8814.485302;1135.61;0;0;0;0;;JUNIN;CAS;62;;0
201502;26976;CLIENTES ORO;1;0;0;4;6;11347.08;18724.02;0;1;24;13944.75;3567.77046;AREQUIPA;SOL;37;;0
201502;26977;CLIENTES ORO;0;0;0;4;6;2771.406667;7244.87;0;0;0;0;1569.464897;AREQUIPA;SOL;32;;0
201502;26978;CLIENTES ORO;1;0;0;4;5;274.2516667;13059.44;0;1;20;2716.08;1415.358917;LIMA_NORTE;SOL;27;;0
201502;26979;CLIENTES ORO;1;0;0;4;5;1487.38;2927;0;1;15;1663.19;1614.267915;LA_LIBERTAD;SOL;23;;0
201502;26981;CLIENTES ORO;0;0;0;4;6;6220.778333;846.18;0;1;24;846.18;1888.120055;CALLAO;SOL;23;;0
201502;26982;CLIENTES ORO;0;0;0;2;6;5244.478333;;0;0;1;0;1749.526648;LIMA_NORTE;SOL;31;;0
201502;26983;CLIENTES ORO;0;0;0;2;6;2142.87;7796.28;4;1;24;0;1706.215006;ICA;CAS;48;;0
201502;26984;CLIENTES ORO;1;0;0;2;1;45.995;8450.52;0;1;24;99.85;1510.367565;LIMA_PROV;SOL;54;;0
201502;26985;CLIENTES ORO;0;0;0;15;5;328.82;68539.08;0;1;24;0;1717.174503;MOQUEGUA;SOL;45;;0
201502;26986;CLIENTES ORO;0;0;0;2;4;1572.848333;;;1;22;0;1281.465523;LIMA_SUR;CAS;45;;0
201502;26987;CLIENTES ORO;0;0;0;2;6;5623.093333;;;1;2;0;1937.517815;LA_LIBERTAD;SOL;27;;0
201502;26988;CLIENTES ORO;0;0;0;2;6;18451.28253;753.76;0;1;24;753.76;3139.167429;ANCASH;SOL;33;;0
201502;26989;CLIENTES ORO;1;0;0;2;4;2600.486667;1422.03;0;1;24;0;1387.580977;LIMA_ESTE;SOL;28;;0
201502;26990;CLIENTES ORO;1;0;0;2;6;3860.586667;13109.48;0;1;24;497.35;2155.359758;PIURA;SOL;26;;0
201502;26992;CLIENTES ORO;1;0;0;2;6;14562.22;3299.56;0;1;24;3170.44;3541.574346;LAMBAYEQUE;SOL;33;;0
201502;26993;CLIENTES ORO;1;0;0;2;5;399.0216667;3185.35;0;1;24;1929.09;2243.250516;LIMA_SUR;SEP;46;;0
201502;26994;CLIENTES PLATINUM SEGM 2;0;0;0;2;6;4847.144968;8819.21;2;1;24;381.8;2959.157869;LIMA_ESTE;SOL;41;;0
201502;26995;CLIENTES ORO;1;0;0;3;;8.253333333;;;1;24;0;1520.853979;LIMA_SUR;SOL;37;;0
201502;26996;CLIENTES ORO;0;0;0;2;6;7372.457387;46395.58;0;1;24;0;2922.780424;LIMA_MODERNA;CAS;32;;0
201502;26997;CLIENTES ORO;0;0;0;2;6;4041.698333;276.48;0;1;24;0;1530.75666;LIMA_SUR;SOL;26;;0
201502;26998;CLIENTES ORO;1;0;0;2;4;218.4216667;3.89;1;1;24;3.89;2004.684804;AREQUIPA;CAS;42;;0
201502;27000;CLIENTES ORO;0;0;0;2;1;48.237865;11962.62;0;1;24;0;1257.670253;AYACUCHO;CAS;64;;0
201502;27001;CLIENTES ORO;1;0;0;20;6;3187.98;7942.96;2;1;16;7942.96;2455.197393;LIMA_CENTRO;SOL;28;;0
201502;27002;CLIENTES ORO;1;0;0;2;;1151.153333;5184.24;0;1;7;3156.89;1538.29727;LIMA_ESTE;CAS;33;;0
201502;27003;CLIENTES ORO;0;0;0;2;6;10540.165;;;1;24;0;2942.155808;CUZCO;SOL;28;;0
201502;27004;CLIENTES ORO;1;0;0;2;6;1501.736667;3727.77;0;1;13;1356.68;1445.309456;AREQUIPA;SOL;27;;0
201502;27005;CLIENTES ORO;0;0;0;29;4;861.3983333;1608.53;4;1;19;1608.53;1824.170498;LIMA_NORTE;CON;40;;0
201502;27006;CLIENTES ORO;0;0;0;2;6;3540.235;;;1;24;0;2290.997203;LIMA_MODERNA;SOL;23;;0
201502;27007;CLIENTES PLATINUM SEGM 2;1;0;0;3;6;1959.628333;17334.01;0;0;1;5067.39;4172.204294;PUNO;SOL;30;;0
201502;27008;CLIENTES ORO;0;0;0;2;6;4089.686667;;;1;24;0;2368.543186;LIMA_NORTE;SOL;48;;0
201502;27009;CLIENTES ORO;1;0;0;2;6;3816.890735;220.38;0;1;18;220.38;2293.869922;LIMA_NORTE;CAS;44;;0
201502;27010;CLIENTES PLATINUM SEGM 2;0;0;0;2;6;23690.73759;;;1;24;0;3867.125093;AREQUIPA;SOL;41;;0
201502;27011;CLIENTES ORO;1;0;0;2;6;3644.253333;3800.07;0;0;1;0;2130.940408;;;;;0
201502;27012;CLIENTES ORO;0;0;0;2;6;15372.07333;0;0;1;19;0;3895.979535;JUNIN;SOL;39;;0
201502;27013;CLIENTES ORO;1;0;0;2;2;103.5733333;5224.27;0;1;24;5224.27;1255.420246;LIMA_NORTE;SOL;27;;0
201502;27014;CLIENTES ORO;0;0;0;2;5;463.9633333;2354.52;0;1;5;0;1253.464437;CUZCO;SOL;28;;0
201502;27015;CLIENTES ORO;0;0;0;2;6;330.12;9513.22;0;1;24;0;1822.416754;LA_LIBERTAD;SOL;49;;0
201502;27016;CLIENTES ORO;0;0;0;2;6;12112.21167;8010.7;1;1;24;5879.57;2902.963499;LIMA_PROV;CAS;41;;0
201502;27017;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;4418.846667;571.39;0;1;1;571.39;5494.574952;LIMA_MODERNA;SOL;36;;0
201502;27018;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;2152.096667;3909.42;0;1;15;3909.42;7146.010558;LIMA_MODERNA;SOL;64;;0
201502;27019;CLIENTES ORO;1;0;0;2;6;646.7283333;14091.29;1;1;24;13823.2;3285.548575;LIMA_SUR;CAS;69;;0
201502;27020;CLIENTES PLATINUM SEGM 2;0;0;0;2;6;12714.03333;11061.9;0;1;2;0;4335.198533;;;;;0
201502;27021;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;24065.56433;21056.89;1;1;24;15489.38;9600.136176;PIURA;SOL;55;;0
201503;27022;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;24065.56433;155180.34;0;1;24;40263.18;17113.51369;LIMA_MODERNA;CAS;39;;0
201503;27023;CLIENTES ORO;1;0;0;1;3;2618.176667;5845.16;0;1;24;4505.67;1585.122512;LIMA_NORTE;SOL;28;;1
201503;27025;CLIENTES ORO;1;0;0;2;6;6111.198333;12148.21;0;1;13;0;1848.08703;CAJAMARCA;CON;28;;0
201503;27026;CLIENTES ORO;0;0;0;2;;3.646666667;1657.77;4;1;19;95.96;1284.889539;CALLAO;CAS;35;;0
201503;27027;CLIENTES ORO;1;0;0;2;6;4146.215;674.9;0;1;24;494.9;1454.770669;LIMA_SUR;SOL;45;;0
201503;27028;CLIENTES ORO;1;0;0;2;6;9242.588333;4.92;0;1;24;4.92;2470.507571;ANCASH;SOL;32;;0
201503;27029;CLIENTES ORO;1;0;0;2;6;12258.00636;0;0;0;1;0;2223.997901;CAJAMARCA;CON;44;;0
201503;27031;CLIENTES ORO;1;0;0;2;6;3658.495;11732.76;1;1;12;4302.48;2152.42964;LIMA_ESTE;SOL;30;;0
201503;27032;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;15433.3;16423.84;0;1;24;5867.16;3129.143903;LIMA_SUR;CAS;45;;0
201503;27033;CLIENTES PLATINUM SEGM 2;1;1;0;3;6;8814.485302;60058.72;0;0;0;29900;9788.349172;JUNIN;SOL;33;;0
201503;27034;CLIENTES ORO;1;0;0;15;3;620.785;1907.31;0;1;10;1907.31;1267.176372;LA_LIBERTAD;SOL;49;;0
201503;27035;CLIENTES PLATINUM SEGM 2;1;0;0;4;6;14933.95833;51593.66;3;1;20;4494.62;5964.738954;LIMA_SUR;SOL;53;;0
201503;27036;CLIENTES ORO;1;0;0;2;6;5436.458333;516.72;0;1;24;516.72;1518.969024;PUNO;CAS;54;;0
201503;27037;CLIENTES ORO;0;0;0;2;6;9624.33;7519.93;0;1;24;0;1946.392456;LIMA_PROV;CON;37;;0
201503;27038;CLIENTES ORO;0;0;0;2;6;974.185;;2;1;24;0;1847.606071;;;;;0
201503;27039;CLIENTES ORO;0;0;0;2;6;5841.988333;3037.27;3;1;20;20;1961.278383;SAN_MARTIN;SOL;31;;1
201503;27041;CLIENTES ORO;1;0;0;1;6;2968.36;19568.75;0;1;17;4264.95;2867.156863;LA_LIBERTAD;SOL;33;;0
201503;27042;CLIENTES ORO;0;0;0;2;4;2188.691667;710.85;0;1;24;0;1349.258674;LIMA_ESTE;SOL;29;;0
201503;27043;CLIENTES ORO;0;0;0;2;6;6922.011667;564.96;0;0;1;564.96;2507.748243;LIMA_SUR;SOL;48;;0
201503;27044;CLIENTES ORO;1;0;0;2;6;5576.633333;916.8;2;1;24;916.8;2259.054521;LIMA_NORTE;SOL;29;;0
201503;27045;CLIENTES ORO;1;0;0;2;6;2305.786667;;;1;22;0;;;;;;0
201503;27046;CLIENTES PLATINUM SEGM 2;1;0;0;20;6;2458.868333;10640.72;0;1;13;9047.44;4224.21826;LIMA_MODERNA;SEP;38;;0
201503;27047;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;1783.911667;14746.44;1;1;24;12804.87;3502.227388;LIMA_MODERNA;SOL;39;;0
201503;27048;CLIENTES PLATINUM SEGM 2;0;0;0;;6;22727.08196;170896.47;0;0;1;0;8862.633978;PIURA;CAS;68;;0
201503;27049;CLIENTES ORO;0;0;0;2;6;2047.285;5300.64;0;1;24;0.08;2914.193976;LIMA_NORTE;SOL;30;;0
201503;27051;CLIENTES ORO;0;0;0;2;6;24065.56433;;0;1;11;0;2713.351455;LIMA_NORTE;SOL;38;;0
201503;27052;CLIENTES ORO;0;0;0;2;6;24065.56433;;;1;24;0;2962.910891;;;;;0
201503;27053;CLIENTES PLATINUM SEGM 2;1;0;0;2;6;24065.56433;1701.87;0;1;24;1701.87;4294.655937;TACNA;SOL;29;;0
201503;27054;CLIENTES ORO;1;0;0;15;6;19755.56628;725.89;1;1;24;0;3174.422145;SAN_MARTIN;SOL;53;;0
201503;27055;CLIENTES ORO;0;0;0;2;6;9852.195;3770.57;0;1;24;0;3208.463939;PUNO;SOL;30;;0
